"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_EQ|INE578B01015","531533","ACCEDERE","ACCEDERE LIMITED","74.34","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE938A01021","532019","LCCINFOTEC","LCC INFOTECH LTD.","6.98","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE173V01013","541627","GUJWIND","Gujarat Winding Systems Limite","6.75","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE087H07110","949156","1130SRSL24","SHREE-11.30%-31-3-24-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB18P8","543166","10ARR","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08LD7","960031","650PFCL25","PFCL-6.50%-17-9-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN4520220455","810937","778TS34","778TLSDL34","0.0","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE053F07892","935680","729IRFC26","IRFC-7.29%-22-3-26-NCDS","1038.74","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB18Q6","543081","07AQD","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB1924","535690","RFXXIII12G","RELIANCE FIXED HORIZON FUND- X","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB1908","535689","RXXIII12DG","RELIANCE FIXED HORIZON FUND XX","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08LE5","960065","734PFCL35","PFCL-7.34%-29-9-35-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE087H07102","948103","1170SRSL24","SHREERENUKA-11.70%-31-3-24-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE284A01012","500133","ESABINDIA","ESAB INDIA LTD.","4495.5","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE435E01020","512499","SHALPRO","SHALIMAR PRODUCTIONS LTD.","0.49","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE250K01012","533146","DLINKINDIA","D-LINK (INDIA) LTD","399.3","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB18O1","543091","09AQR","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE882C01035","511523","VEERHEALTH","VEERHEALTH CARE LIMITED","13.11","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08LC9","960004","704PFCL30","PFCL-7.04%-16-12-30-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE632W01016","540654","GSTL","GlobalSpace Technologies Limit","16.97","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE361D01012","504605","UNIABEXAL","UNI ABEX ALLOY PRODUCTS LTD.","2075.05","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE466L14EH2","728925","OWL60325","OWL-4-6-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE498Q01014","538920","VINCOFE","VINTAGE COFFEE AND BEVERAGES L","89.36","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE466L14EG4","728875","OWL27225","OWL-28-5-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0ECP01024","543929","HMAAGRO","HMA Agro Industries Limited","31.67","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JE9","956799","73PFCL27","PFC-7.30%-7-8-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB18T0","543182","11AMD","Nippon India Mutual Fund","35.94","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE721C01019","539492","GARBIFIN","Garbi Finvest Limited","13.04","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE530B07336","938624","835IFL25","IFL-8.35%-28-6-25-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE466L14EF6","728735","OWL060225","360OWL-8-5-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE530B07351","938630","IIFLZC26B","IIFL-ZC-28-6-26-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE513E01024","531822","RODIUM","RODIUM REALTY LIMITED","189.9","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB18S2","543154","08QPR","Nippon India Mutual Fund","1661.35","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE530B07344","938628","85IFL26","IFL-8.5%-28-6-26-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE466L14EE9","728719","360OWL5225","360OWL-03-02-26-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JC3","956530","744PFCL27","PFC-7.44%-11-06-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE139J01019","512060","SHYAM","VENTURA GUARANTY LTD.","0.0","","","0.01","50.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE763D01019","509038","VOLLF","VOLTAIRE LEASING & FINANCE LTD","11.88","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB18R4","543153","08AGG","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE235P07100","953102","855LTF25","LTF-8.55%-C3-4-12-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE160O01031","535204","MUKTA","Mukta Agriculture Limited","3.58","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE180C01042","531595","CGCL","CAPRI GLOBAL CAPITAL LIMITED","159.85","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE792Z01011","543686","SIRCA","Sirca Paints India Limited","260.75","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE238A08377","952829","850ABL25","AXISB-8.50%-30-9-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE294Z01018","542460","ANUP","The Anup Engineering Ltd","3013.1","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE684B01029","508807","ISTLTD","IST LTD.","813.75","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE1CBK15011","976206","803IUTL226","IUTAL2-8.03%-21-11-26-PTC","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE176J01011","533014","SICAGEN","SICAGEN INDIA LTD.","63.66","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0M9Q01011","543753","DHARNI","DHARNI CAPITAL SERVICES LIMITE","0.0","","","0.01","3000.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JG4","957186","765PFCL27","PFCL-7.65%-22-11-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE466L14EI0","728936","360OWL7325","360OWL-06-06-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE530B07310","938382","865IIFL28","IIFL-8.65%-25-1-28-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JH2","957225","762PFCL27","PFC-7.62%-15-12-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE153T01027","540073","BLS","BLS International Services Ltd","331.6","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE235P07142","953224","863LTF31","LTF-8.63%-D4-07-01-31-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE235P07134","953223","863LTF26","LTF-8.63%-D3-7-1-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE602D01027","521222","SANBLUE","SANBLUE CORPORATION LTD.","56.78","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE235P07159","953225","863LTF36","LTF-8.63%-D5-7-1-36-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE05F407AZ7","939098","MML30","MML-21-3-30-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE160A01022","532461","PNB","PUNJAB NATIONAL BANK","88.58","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JQ3","958307","895PFC28","PFC-8.95%-10-10-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE530B07369","938636","IIFLZC28B","IFL-ZC-28-6-28-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE235P07183","953498","873LTF26","LTF-8.73%-24-2-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE530B07385","938632","865IFL28","IFL-8.65%-18-6-28-NCD","942.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE861G08043","800293","895FCI29","895FCI29","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE536A01023","506076","GRINDWELL","GRINDWELL NORTON LTD.","1599.9","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JR1","958393","867PFCL28","PFCL-8.67%-18-11-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE530B07377","938634","9IIFL28","IIFL-9%-28-6-28-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF251K01159","533139","FFTF16BGR","FORTIS FIXED TERM FUND - SERIE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE530B07393","938626","IIFLZC25B","IIFL-ZC-28-6-25-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF251K01167","533140","FFTF16BCQ","FORTIS FIXED TERM FUND - SERIE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE235P07191","953499","973LTF31","LTF-8.7300%-24-2-31-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JP5","957790","785PFCL28","PFCL-7.85%-3-4-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE302E01014","511066","SAKTHIFIN","SAKTHI FINANCE LTD.","47.7","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE053F07728","961881","863IRFC29","IRFC-8.63%-19-03-29-BOND","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF251K01175","533141","FFTF16BCY","FORTIS FIXED TERM FUND - SERIE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19F7","542819","NIEHSPM","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0TXH15017","975458","1162AKH25","AKH0224-11.62%-17-10-25-PTC","0.0","","","0.01","100000.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE002L08010","973501","610SJVN26","SJVN-6.10%-29-9-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19E0","542847","NIESSPL","Nippon India Mutual Fund","3.76","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF251K01183","533142","FFTF16BDM","FORTIS FIXED TERM FUND - SERIE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE053F07744","961885","888IRFC29","IRFC-8.88%-19-03-2029-BOND","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE161L01027","542655","VIKASLIFE","VIKAS LIFECARE LIMITED","3.1","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000628C049","800364","GS12JUN28C","GS12JUN28C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE08JY01013","542771","NOVATEOR","Novateor Research Laboratories","0.0","","","0.01","3000.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JS9","958394","864PFCL33","PFCL-8.64%-19-11-33-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE982J01020","543396","PAYTM","One 97 Communications Limited","665.15","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0OYE01013","543982","MESON","Meson Valves India Limited","353.55","","","0.05","200.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000628C031","800416","GS17JUN28C","GS17JUN28C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JT7","958596","875PFCL34","PFCL-8.75%-22-2-34-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE351A01035","506690","UNICHEMLAB","UNICHEM LABORATORIES LTD.","674.7","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001171C015","800783","GS06NOV71","GS06NOV71","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19I1","590113","HNGSNGBEES","NIPPON INDIA ETF HANG SENG BEE","435.37","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JZ4","958696","898PFCL29","PFCL-8.98%-28-3-29-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000628C056","800413","GS15JUN28C","GS15JUN28C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE053F07702","972868","855IRFC29B","IRFC-8.55%-94A-12-2-29-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001147C015","800730","GS06NOV47","GS06NOV47","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE726D01016","507981","JINDHOT","JINDAL HOTELS LTD.","87.98","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE887D01016","512038","TCC","TCC CONCEPT LIMITED","419.2","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE287C01037","532850","MICEL","MIC ELECTRONICS LTD.","64.19","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19G5","542820","NIEHSPN","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08JX9","958664","91PFCL29","PFC-9.1%-23-3-29-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE573A01042","530007","JKTYRE","JK TYRE & INDUSTRIES LTD.","271.75","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE00MX08045","973125","129SMP26","SMP-12.9%-30-9-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE1CBK15037","976208","817IUTL230","IUTAL2-8.17%-21-11-30-PTC","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE190F01028","509015","THAKRAL","THAKRAL SERVICES (INDIA) LTD.","39.57","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE926E01010","539393","KCL","Kabra Commercial Limited","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE932C01012","500418","TOKYOPLAST","TOKYO PLAST INTERNATIONAL LTD.","115.45","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE1CBK15029","976207","809IUTL227","IUTAL2-8.09%-21-11-27-PTC","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE206B01013","521163","ZODIACLOTH","ZODIAC CLOTHING CO.LTD.","88.48","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE238A08385","952965","825ABL25","ABL-8.25%-30-10-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE363O07046","961763","717KPL28","717KPL2028","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE238A08393","954048","85ABL26","ABL-8.50%-27-5-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE368E01023","539621","BCLENTERPR","BCL Enterprises Limited","0.82","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE466L14ED1","728720","360OW5225","360OWL-04-02-26-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE053F07777","952574","719IRFC25","IRFC-7.19%-31-7-15-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19S0","543156","08DPD","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE466L14EC3","728678","OWL280125","OWL-29-4-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08KC1","958795","885PFCL29","PFCL-8.85%-25-5-29-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0GX601011","543282","NIKSTECH","Niks Technology Limited","0.0","","","0.05","300.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE669A01022","509069","INFOMEDIA","INFOMEDIA PRESS LTD.","5.58","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE008A01015","500116","IDBI","IDBI BANK LTD.","74.24","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE344T01014","539399","BELLACASA","Bella Casa Fashion & Retail Li","429.9","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE053F07785","952680","715IRFC25","IRFC-7.15%-21-8-25-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE050E01027","530999","BALAMINES","BALAJI AMINES LTD.","1290.25","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19R2","543155","08AQD","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001030C047","800636","GS15OCT30C","GS15OCT30C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001030C039","800616","GS22OCT30","GS22OCT30","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE053F07793","935566","707IRFC25","IRFC-7.07%-21-12-25-TAXFREENCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19Q4","543082","07AQR","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19O9","543092","09GPG","Nippon India Mutual Fund","9.39","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE169A01031","506395","COROMANDEL","COROMANDEL INTERNATIONAL LTD.","1747.85","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08KA5","958759","87929PFC34","PFC-8.7929%-29-4-34-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE850R01014","540199","CMBL","Corporate Merchant Bankers Lim","21.73","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB19P6","543167","10GPG","Nippon India Mutual Fund","4.05","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB15O7","543088","09AMD","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE709X07017","973836","625PNCRH34","PNCRHPL-6.25%-31-3-34-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE777F01014","544133","EXICOM","EXICOM TELE-SYSTEMS LIMITED","148.7","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE030C01015","523007","ANSALBU","ANSAL BUILDWELL LTD.","114.25","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE05F407BT8","939072","MML25A","MMLTD-21-6-25-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE204C01024","503804","SHRIDINE","SHRI DINESH MILLS LTD.","290.4","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE05F407BS0","939068","1015MML25","MML-10.15%-21-6-25-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE601B01023","519216","AJANTSOY","AJANTA SOYA LTD.","42.67","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB1643","537944","NFHXXVI01G","RELIANCE MUTUAL FUND- RELIANCE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE033E01015","526251","MIDEASTP","MID EAST PORTFOLIO MANAGEMENT","14.46","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB15S8","543149","08BPB","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN4520220166","810883","746TS48","746TELSDL48","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE700F01024","539991","CFEL","CONFIDENCE FUTURISTIC ENERGETE","90.5","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB15R0","543077","07QPR","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE289B01019","511676","GICHSGFIN","GIC HOUSING FINANCE LTD.","165.4","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB15Q2","543076","07ABB","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08IE1","953885","803PFCL26","PFC-8.03%-2-5-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE05F407BQ4","939096","MML28A","MML-21-12-28-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE350D01015","500360","RAPICUT","RAPICUT CARBIDES LTD.","91.94","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN4520220182","810884","756TS40","756TELSDL40","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000437C037","800700","GS22APR37","GS22APR37","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE023H01027","532649","NECLIFE","NECTAR LIFESCIENCES LTD.","27.76","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE02RE01045","544226","FIRSTCRY","Brainbees Solutions Limited","370.6","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB15P4","543163","10ADD","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE05F407BP6","939080","MML25C","MMLTD-21-12-25-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000437C045","800628","GS15APR37C","GS15APR37C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE871D07LZ1","946831","935ILFS35","IL&FS-9.35%-17-08-2035-PVT","0.0","","","0.01","100.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0Q6I07017","975921","975THFPL27","THFPL-9.75%-16-8-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001229C037","800388","GS17DEC29C","GS17DEC29C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08IK8","954922","756PFCL26","PFC-7.56%-16-9-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB1676","537941","NFXXVI01DD","RELIANCE MUTUAL FUND- RELIANCE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE102D01028","532424","GODREJCP","GODREJ CONSUMER PRODUCTS LTD.","1043.8","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0Q6I07025","976201","97THFPL27","THFPL-9.70%-26-11-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08IL6","954989","755PFCL26A","PFC-7.55%-25-9-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000356C021","800555","GS19MAR2056","GS19MAR2056","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB15U4","543175","11MPD","Nippon India Mutual Fund","5.22","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE201A01024","500268","MANALIPETC","MANALI PETROCHEMICAL LTD.","62.02","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0Q6I07033","976297","968THFP27","THFPL-9.68%-30-12-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB1668","537942","NFXXVI01DG","RELIANCE MUTUAL FUND- RELIANCE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN001229C052","800387","GS15DEC29C","GS15DEC29C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08II2","954665","763PFCL26","PFCL-7.63%-14-08-26-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE936B01015","524654","NATCAPSUQ","NATURAL CAPSULES LTD.","205.35","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB15T6","543185","11AQR","Nippon India Mutual Fund","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF204KB1650","537943","NFHXXVI01D","RELIANCE MUTUAL FUND- RELIANCE","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE0Q6I07041","976333","968THFPL28","THFPL-9.68%-14-1-28-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE472H14391","727447","SCSIP16724","SCSIPL-13-3-25-CP","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE103A01014","500109","MRPL","MANGALORE REFINERY & PETROCHEM","111.35","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE765D01022","505872","WPIL","WPIL LTD.","391.95","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08IO0","955561","723PFCL27","PFCL-7.23%-5-1-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|IN000534C015","800683","GS06MAY34C","GS06MAY34C","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE703H01016","532799","HUBTOWN","HUBTOWN LTD.","191.85","","","0.05","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE05F407BZ5","939485","1050MML25","MML-10.50%-29-5-25-NCD","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INE134E08IP7","955584","71PFCL27","PFC-7.10%-11-1-27-PVT","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
"BSE_EQ|INF251K01282","533215","FFTF17BGR","FORTIS MUTUAL FUND","0.0","","","0.01","1.0","EQUITY","","BSE_EQ"
